what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1379615059788
error,log,,,"CPU master group not set.",1379615059788
error,log,,,"Expected base address of system ID component is undefined.",1379615059789
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615059789
error,log,,,"SOPC design not set.",1379615059789
error,log,,,"CPU module not set.",1379615059789
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615059790
error,log,,,"CPU architecture type not set. ",1379615059790
error,log,,,"CPU master group not set.",1379615059790
error,log,,,"Expected base address of system ID component is undefined.",1379615059791
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615059791
error,log,,,"sun.awt.X11.XlibWrapper",1379615060250
started,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1379615060854
error,log,,,"A project name must be selected.",1379615060927
error,log,,,"Expected base address of system ID component is undefined.",1379615060931
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615060934
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615060935
error,log,,,"A project name must be selected.",1379615060969
error,log,,,"No ELF file path has been selected.",1379615063131
error,log,,,"Expected base address of system ID component is undefined.",1379615063132
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615063132
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615063132
error,log,,,"No ELF file path has been selected.",1379615063157
error,log,,,"SOPC design not set.",1379615063968
error,log,,,"CPU module not set.",1379615063969
