what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1379615164678
error,log,,,"Expected base address of system ID component is undefined.",1379615164679
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615164679
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615164679
error,log,,,"SOPC design not set.",1379615165524
error,log,,,"CPU module not set.",1379615165525
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615165526
error,log,,,"CPU architecture type not set. ",1379615165527
error,log,,,"CPU master group not set.",1379615165528
error,log,,,"Expected base address of system ID component is undefined.",1379615165529
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615165531
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615165534
error,log,,,"SOPC design not set.",1379615165536
error,log,,,"CPU module not set.",1379615165537
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615165537
error,log,,,"CPU architecture type not set. ",1379615165538
error,log,,,"CPU master group not set.",1379615165538
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615165538
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615165538
error,log,,,"SOPC design not set.",1379615165539
error,log,,,"CPU module not set.",1379615165539
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615165539
error,log,,,"CPU architecture type not set. ",1379615165539
error,log,,,"CPU master group not set.",1379615165540
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1379615165540
