what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1379614122127
arch,sysinfo,,,"x86",1379614122127
ws,sysinfo,,,"win32",1379614122127
locale,sysinfo,,,"en_CA",1379614122127
processors,sysinfo,,,"4",1379614122127
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379614122127
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1379614122127
java.specification.name,sysinfo,,,"Java Platform API Specification",1379614122127
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379614122127
java.specification.version,sysinfo,,,"1.6",1379614122127
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1379614122127
java.version,sysinfo,,,"1.6.0_14",1379614122127
java.vm.info,sysinfo,,,"mixed mode",1379614122127
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1379614122127
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1379614122127
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379614122127
java.vm.specification.version,sysinfo,,,"1.0",1379614122127
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1379614122127
java.vm.version,sysinfo,,,"14.0-b16",1379614122127
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379614122172
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1379614122486
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1379614122557
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1379614122568
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1379614123014
started,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1379614124261
