what,kind,bundleId,bundleVersion,description,time
error,log,,,"Connected system ID hash not found on target at expected base address.",1379616228662
error,log,,,"Connected system timestamp not found on target at expected base address.",1379616228662
error,log,,,"SOPC design not set.",1379616228662
error,log,,,"CPU module not set.",1379616228663
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379616228663
error,log,,,"CPU architecture type not set. ",1379616228663
error,log,,,"CPU master group not set.",1379616228663
error,log,,,"Connected system ID hash not found on target at expected base address.",1379616228664
error,log,,,"Connected system timestamp not found on target at expected base address.",1379616228664
error,log,,,"SOPC design not set.",1379616228664
error,log,,,"CPU module not set.",1379616228665
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379616228665
error,log,,,"CPU architecture type not set. ",1379616228666
error,log,,,"CPU master group not set.",1379616228666
error,log,,,"SOPC design not set.",1379616228667
error,log,,,"CPU module not set.",1379616228667
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379616228667
error,log,,,"CPU architecture type not set. ",1379616228668
error,log,,,"CPU master group not set.",1379616228668
error,log,,,"SOPC design not set.",1379616228698
error,log,,,"CPU module not set.",1379616228698
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379616228699
error,log,,,"CPU architecture type not set. ",1379616228699
error,log,,,"CPU master group not set.",1379616228699
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379616228748
