what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1379615570485
error,log,,,"CPU master group not set.",1379615570486
error,log,,,"SOPC design not set.",1379615570488
error,log,,,"CPU module not set.",1379615570489
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615570489
error,log,,,"CPU architecture type not set. ",1379615570489
error,log,,,"CPU master group not set.",1379615570489
error,log,,,"SOPC design not set.",1379615570492
error,log,,,"CPU module not set.",1379615570492
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615570492
error,log,,,"CPU architecture type not set. ",1379615570492
error,log,,,"CPU master group not set.",1379615570497
error,log,,,"SOPC design not set.",1379615570499
error,log,,,"CPU module not set.",1379615570499
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615570500
error,log,,,"CPU architecture type not set. ",1379615570500
error,log,,,"CPU master group not set.",1379615570500
error,log,,,"SOPC design not set.",1379615570502
error,log,,,"CPU module not set.",1379615570503
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615570503
error,log,,,"CPU architecture type not set. ",1379615570503
error,log,,,"CPU master group not set.",1379615570504
error,log,,,"SOPC design not set.",1379615570505
error,log,,,"CPU module not set.",1379615570506
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1379615570506
